,lat,lon,Wind_mean,Wind_90th,Wind_dir,Wind_dir_90th,Wind_dir_10th,T_mean,T_90th,T_10th
433,-29.156774880082608,134.9290045261133,4.2319946,6.192383813858032,128.91379,225.09723815917968,26.496113204956057,14.19754,21.033105468750023,8.697729492187534
434,-29.196962977597483,134.9521106506942,4.2319946,6.192383813858032,128.91379,225.09723815917968,26.496113204956057,14.19754,21.033105468750023,8.697729492187534
435,-29.24123921333981,134.96110267100337,4.2319946,6.192383813858032,128.91379,225.09723815917968,26.496113204956057,14.19754,21.033105468750023,8.697729492187534
436,-29.28541970250797,134.97070088544663,4.2319946,6.192383813858032,128.91379,225.09723815917968,26.496113204956057,14.19754,21.033105468750023,8.697729492187534
437,-29.32960019167612,134.9802990998899,4.2319946,6.192383813858032,128.91379,225.09723815917968,26.496113204956057,14.19754,21.033105468750023,8.697729492187534
438,-29.37378068084428,134.98989731433315,4.2319946,6.192383813858032,128.91379,225.09723815917968,26.496113204956057,14.19754,21.033105468750023,8.697729492187534
439,-29.416797918045763,135.0049306863115,3.8610985,5.774941301345825,130.40065,223.90726318359376,28.363121032714844,13.940369,20.69575195312501,8.360058593750011
440,-29.45981515524725,135.01996405828984,3.8610985,5.774941301345825,130.40065,223.90726318359376,28.363121032714844,13.940369,20.69575195312501,8.360058593750011
441,-29.503746785182788,135.0309814146013,3.8610985,5.774941301345825,130.40065,223.90726318359376,28.363121032714844,13.940369,20.69575195312501,8.360058593750011
442,-29.540970559209256,135.0599742128193,3.8610985,5.774941301345825,130.40065,223.90726318359376,28.363121032714844,13.940369,20.69575195312501,8.360058593750011
443,-29.58323438050017,135.07762579281373,3.8610985,5.774941301345825,130.40065,223.90726318359376,28.363121032714844,13.940369,20.69575195312501,8.360058593750011
444,-29.61297673831528,135.11641362708502,3.8610985,5.774941301345825,130.40065,223.90726318359376,28.363121032714844,13.940369,20.69575195312501,8.360058593750011
445,-29.654916736090644,135.13507293801294,3.6798716,5.4902623176574705,131.9151,229.54611663818358,29.667300415039062,13.627289,20.37971191406251,8.18115234375
446,-29.699637099504603,135.12966659781907,3.6798716,5.4902623176574705,131.9151,229.54611663818358,29.667300415039062,13.627289,20.37971191406251,8.18115234375
447,-29.74435746291856,135.1242602576252,3.6798716,5.4902623176574705,131.9151,229.54611663818358,29.667300415039062,13.627289,20.37971191406251,8.18115234375
448,-29.78907782633252,135.11885391743132,3.6798716,5.4902623176574705,131.9151,229.54611663818358,29.667300415039062,13.627289,20.37971191406251,8.18115234375
449,-29.83378841225001,135.12437134471355,3.6798716,5.4902623176574705,131.9151,229.54611663818358,29.667300415039062,13.627289,20.37971191406251,8.18115234375
450,-29.87827586650207,135.13191626557625,3.8162503,5.734699249267578,130.45412,226.15220947265624,29.23462066650391,13.356079,20.038500976562545,8.0638427734375
451,-29.91894572253666,135.1540433740671,3.8162503,5.734699249267578,130.45412,226.15220947265624,29.23462066650391,13.356079,20.038500976562545,8.0638427734375
452,-29.96195305388692,135.1691949441045,3.8162503,5.734699249267578,130.45412,226.15220947265624,29.23462066650391,13.356079,20.038500976562545,8.0638427734375
453,-30.004498803950728,135.1859985078076,3.8162503,5.734699249267578,130.45412,226.15220947265624,29.23462066650391,13.356079,20.038500976562545,8.0638427734375
