Longitude;Latitude;Elevation;Distance;Gradient;Maxspeed;Surface
133.683595;-27.393967;302;1960701.787;-0.006702397;110;asphalt
133.684539;-27.395406;304.5;1960886.959;0.013500961;110;asphalt
133.685524;-27.396827;300.75;1961072.492;-0.020211957;110;asphalt
133.686502;-27.398198;303.75;1961252.943;0.016625015;110;asphalt
133.687506;-27.399546;302.5;1961432.641;-0.006956121;110;asphalt
133.687821;-27.399964;302;1961488.564;-0.008940883;110;asphalt
133.688746;-27.401147;301.75;1961648.696;-0.001561209;110;asphalt
133.689695;-27.40232;301.5;1961809.286;-0.001556759;110;asphalt
133.690667;-27.403482;300.75;1961970.227;-0.004660094;110;asphalt
133.691657;-27.40463;299.5;1962130.995;-0.007775218;110;asphalt
133.692859;-27.405971;301.25;1962321.557;0.009183364;110;asphalt
133.694098;-27.407302;297.75;1962513.555;-0.018229352;110;asphalt
133.695374;-27.408625;300;1962707.222;0.011617845;110;asphalt
133.69669;-27.409928;298;1962901.818;-0.010277697;110;asphalt
133.699039;-27.412145;298.75;1963240.25;0.002216104;110;asphalt
133.701459;-27.414328;297;1963580.813;-0.005138545;110;asphalt
133.703831;-27.416534;296.25;1963919.913;-0.002211743;110;asphalt
133.70615;-27.418792;294.75;1964259.668;-0.004414939;110;asphalt
133.70895;-27.421708;296.25;1964685.712;0.003520766;110;asphalt
133.711632;-27.424701;296.5;1965110.956;0.000587897;110;asphalt
133.713062;-27.426377;294;1965344.732;-0.010694025;110;asphalt
133.714453;-27.428081;293.25;1965578.716;-0.003205339;110;asphalt
133.715281;-27.429123;293.5;1965720.501;0.001763241;110;asphalt
133.71609;-27.43017;293.25;1965861.67;-0.001770919;110;asphalt
133.717155;-27.431591;293.25;1966051.445;0;110;asphalt
133.718201;-27.43303;292.75;1966241.865;-0.002625774;110;asphalt
133.719208;-27.434461;290.25;1966429.47;-0.013325841;110;asphalt
133.720182;-27.435892;288.25;1966615.37;-0.010758468;110;asphalt
133.720763;-27.43676;290.25;1966727.634;0.017815158;110;asphalt
133.72156;-27.437996;288.25;1966885.986;-0.0126301;110;asphalt
133.722169;-27.438969;289;1967009.75;0.006059896;110;asphalt
133.722821;-27.440033;288.25;1967144.426;-0.005568927;110;asphalt
133.723582;-27.441307;288.75;1967304.764;0.003118427;110;asphalt
133.724623;-27.443073;289;1967526.381;0.001128068;110;asphalt
133.725267;-27.444132;287.5;1967660.191;-0.01120994;110;asphalt
133.725884;-27.445101;287.75;1967783.952;0.002020027;110;asphalt
133.726476;-27.446013;288;1967900.985;0.002136154;110;asphalt
133.727099;-27.446953;289.75;1968022.247;0.014431531;110;asphalt
133.72792;-27.448138;288.5;1968176.926;-0.00808124;110;asphalt
133.728563;-27.449052;287;1968296.738;-0.01251961;110;asphalt
133.729226;-27.449959;286;1968416.953;-0.008318448;110;asphalt
133.729961;-27.450949;285.75;1968548.78;-0.001896425;110;asphalt
133.730848;-27.452099;287;1968703.739;0.008066647;110;asphalt
133.731747;-27.453218;285.25;1968856.55;-0.011452073;110;asphalt
133.732702;-27.454379;285.25;1969016.38;0;110;asphalt
133.733209;-27.454981;284.25;1969099.948;-0.011966369;110;asphalt
133.734164;-27.456079;284.25;1969254.175;0;110;asphalt
133.735762;-27.457857;285;1969507.055;0.002965835;110;asphalt
133.736672;-27.458828;285;1969647.481;0;110;asphalt
133.738064;-27.460289;285.5;1969860.214;0.002350359;110;asphalt
133.73886;-27.461151;285.5;1969984.132;0;110;asphalt
133.742594;-27.465096;285.5;1970556.978;0;110;asphalt
133.743905;-27.466501;286.5;1970759.803;0.004930373;110;asphalt
133.745155;-27.467824;285.25;1970951.769;-0.006511579;110;asphalt
133.746574;-27.469309;284.25;1971168.253;-0.004619275;110;asphalt
133.749455;-27.472372;284.5;1971611.862;0.000563559;110;asphalt
133.772164;-27.49643;292.5;1975101.059;0.002292791;110;asphalt
133.776891;-27.501442;296.75;1975827.673;0.005849051;110;asphalt
133.778469;-27.503109;300.25;1976069.71;0.014460608;110;asphalt
133.787802;-27.512992;294;1977503.205;-0.004359972;110;asphalt
133.788305;-27.51354;293;1977581.778;-0.012726977;110;asphalt
133.789272;-27.514593;293.5;1977732.788;0.003311042;110;asphalt
133.791556;-27.517155;293.5;1978095.956;0;110;asphalt
133.793791;-27.519744;291.25;1978458.523;-0.006205751;110;asphalt
133.795949;-27.522359;290;1978818.851;-0.003469065;110;asphalt
133.798067;-27.525008;292.5;1979179.937;0.006923545;110;asphalt
133.799038;-27.526261;290.5;1979348.993;-0.011830414;110;asphalt
133.799992;-27.527516;289.75;1979517.289;-0.004456439;110;asphalt
133.801863;-27.53004;290.5;1979853.153;0.002233047;110;asphalt
133.805588;-27.535102;291.25;1980525.258;0.001115898;110;asphalt
133.810719;-27.542043;291.75;1981448.088;0.000541812;110;asphalt
133.818128;-27.552151;292.25;1982788.547;0.000373006;110;asphalt
133.819935;-27.554616;292;1983115.445;-0.000764765;110;asphalt
133.820838;-27.555835;290;1983277.61;-0.012333161;110;asphalt
133.821821;-27.557179;290.25;1983455.724;0.001403595;110;asphalt
133.838882;-27.580354;289.25;1986532.853;-0.000324978;110;asphalt
133.848575;-27.593539;291.75;1988282.714;0.001428685;110;asphalt
133.851524;-27.59753;290.5;1988813.18;-0.002356419;110;asphalt
133.85456;-27.601471;294.25;1989343.784;0.007067418;110;asphalt
133.857356;-27.6049;294.75;1989814.197;0.001062897;110;asphalt
133.860256;-27.608288;292;1990287.038;-0.005815904;110;asphalt
133.861666;-27.60986;292;1990510.324;0;110;asphalt
133.862953;-27.611296;291.5;1990714.229;-0.002452121;110;asphalt
133.864321;-27.612776;290.25;1990926.952;-0.005876186;110;asphalt
133.865717;-27.614256;289;1991141.433;-0.005828034;110;asphalt
133.868612;-27.61722;290.25;1991577.304;0.002867818;110;asphalt
133.871593;-27.620131;291;1992014.379;0.001715951;110;asphalt
133.872728;-27.621207;290;1992178.146;-0.006106244;110;asphalt
133.874099;-27.62249;290.75;1992374.609;0.003817521;110;asphalt
133.874888;-27.62321;290.75;1992486.198;0;110;asphalt
133.874952;-27.623269;290.75;1992495.297;0;110;asphalt
133.875497;-27.623766;290.75;1992572.35;0;110;asphalt
133.876904;-27.62503;290.5;1992769.755;-0.001266427;110;asphalt
133.87833;-27.626279;289.75;1992967.303;-0.003796558;110;asphalt
133.879985;-27.627697;289.5;1993194.118;-0.001102219;110;asphalt
133.88146;-27.628943;289.75;1993394.894;0.001245168;110;asphalt
133.88404;-27.631057;290.75;1993741.098;0.002888473;110;asphalt
133.885427;-27.632167;292.5;1993925.228;0.009504155;110;asphalt
133.886671;-27.633146;292.25;1994089.144;-0.001525165;110;asphalt
133.88819;-27.634311;292.25;1994287.065;0;110;asphalt
133.88993;-27.63562;292.25;1994511.935;0;110;asphalt
133.902761;-27.645054;290.5;1996154.469;-0.001065427;110;asphalt
133.909952;-27.650315;290;1997073.117;-0.000544278;110;asphalt
133.910067;-27.6504;290;1997087.869;0;110;asphalt
133.927252;-27.663052;297.75;1999288.764;0.003521294;110;asphalt
133.928762;-27.664153;295.75;1999481.386;-0.010383063;110;asphalt
133.93051;-27.665503;296.5;1999709.791;0.003283636;110;asphalt
133.932204;-27.666901;302.25;1999937.819;0.025216271;110;asphalt
133.93347;-27.668007;303.5;2000112.943;0.007137766;110;asphalt
133.934692;-27.669138;303.75;2000287.007;0.001436256;110;asphalt
133.935834;-27.670257;306;2000454.727;0.013415229;110;asphalt
133.936937;-27.671389;309;2000620.987;0.018044021;110;asphalt
133.93901;-27.673684;311;2000947.785;0.006119997;110;asphalt
133.939969;-27.674837;311.5;2001107.019;0.003140025;110;asphalt
133.940893;-27.676;312;2001265.141;0.003162109;110;asphalt
133.942817;-27.678569;305;2001607.919;-0.020421403;110;asphalt
133.943872;-27.680165;300.25;2001813.556;-0.023098887;110;asphalt
133.944551;-27.681224;297.25;2001948.969;-0.022154472;110;asphalt
133.945025;-27.682038;295.5;2002050.807;-0.017184149;110;asphalt
133.945182;-27.682304;295.25;2002084.182;-0.007490801;110;asphalt
133.946688;-27.68511;301.25;2002429.641;0.017368193;110;asphalt
133.94768;-27.686782;306.25;2002639.655;0.023807869;110;asphalt
133.948186;-27.687617;306;2002745.026;-0.002372579;110;asphalt
133.948706;-27.688448;306.25;2002850.666;0.002366531;110;asphalt
133.949771;-27.690075;307;2003059.773;0.00358668;110;asphalt
133.950886;-27.691682;311;2003269.493;0.019073071;110;asphalt
133.951833;-27.692978;312;2003441.135;0.005826079;110;asphalt
133.952772;-27.694277;314.5;2003612.63;0.014577625;110;asphalt
133.953661;-27.695608;315.25;2003784.576;0.004361854;110;asphalt
133.954492;-27.696963;316;2003956.025;0.00437446;110;asphalt
133.954707;-27.69733;315.5;2004001.997;-0.01087624;110;asphalt
133.955249;-27.698302;320;2004122.534;0.037333056;110;asphalt
133.955767;-27.699285;321;2004243.15;0.008290742;110;asphalt
133.956264;-27.700275;323.5;2004363.618;0.020752464;110;asphalt
133.956803;-27.70125;324;2004484.323;0.004142329;110;asphalt
133.957179;-27.701886;324.75;2004564.145;0.009395881;110;asphalt
133.957574;-27.702513;325.25;2004643.976;0.006263222;110;asphalt
133.957987;-27.703121;325.25;2004722.867;0;110;asphalt
133.95842;-27.703723;324.5;2004802.227;-0.00945059;110;asphalt
133.959311;-27.704864;322.75;2004956.471;-0.011345692;110;asphalt
133.960289;-27.705991;318;2005114.503;-0.030057137;110;asphalt
133.961356;-27.707131;318;2005279.131;0;110;asphalt
133.962459;-27.708233;317;2005442.856;-0.006107813;110;asphalt
133.963495;-27.709208;315.5;2005591.702;-0.010077502;110;asphalt
133.964277;-27.709902;315.5;2005700.704;0;110;asphalt
133.964591;-27.71018;315.25;2005744.419;-0.005718795;110;asphalt
133.965732;-27.711118;314;2005897.7;-0.008154987;110;asphalt
133.966897;-27.712037;315.75;2006051.306;0.011392799;110;asphalt
133.968219;-27.713062;313.5;2006224.297;-0.013006419;110;asphalt
133.969526;-27.7141;310.25;2006397.142;-0.018803033;110;asphalt
133.970166;-27.714637;309;2006483.943;-0.014400624;110;asphalt
133.970789;-27.715178;308;2006569.849;-0.011640684;110;asphalt
133.971407;-27.715725;307.5;2006655.874;-0.005812255;110;asphalt
133.972006;-27.716284;307.25;2006741.55;-0.00291798;110;asphalt
133.97334;-27.717577;303;2006936.266;-0.021826597;110;asphalt
133.974888;-27.719238;306.25;2007175.705;0.013573412;110;asphalt
133.976136;-27.720706;309.5;2007380;0.015908411;110;asphalt
133.976862;-27.721614;308.5;2007503.696;-0.008084331;110;asphalt
133.977564;-27.722536;308.75;2007627.33;0.002022098;110;asphalt
133.978399;-27.723715;309.75;2007782.062;0.006462786;110;asphalt
133.979193;-27.724907;312;2007935.931;0.014622761;110;asphalt
133.979685;-27.725691;312;2008035.656;0;110;asphalt
133.980159;-27.726484;313.75;2008135.415;0.017542193;110;asphalt
133.981063;-27.728102;316;2008336.129;0.011210014;110;asphalt
133.981661;-27.729282;316.75;2008479.935;0.005215332;110;asphalt
133.985987;-27.738475;330.75;2009587.275;0.012642909;110;asphalt
133.986545;-27.739603;330.5;2009724.199;-0.001825842;110;asphalt
133.987152;-27.740779;329.25;2009867.963;-0.008694788;110;asphalt
133.987793;-27.741955;327.75;2010013.149;-0.010331554;110;asphalt
133.988558;-27.743267;327;2010177.317;-0.004568486;110;asphalt
133.989353;-27.744571;328;2010342.076;0.006069469;110;asphalt
133.990176;-27.745835;326;2010504.293;-0.012329226;110;asphalt
133.991048;-27.747118;325.75;2010670.776;-0.001501654;110;asphalt
133.99191;-27.748311;324.75;2010828.234;-0.006350868;110;asphalt
133.992778;-27.749469;323.25;2010982.754;-0.009707521;110;asphalt
133.993682;-27.750611;321.75;2011137.798;-0.009674637;110;asphalt
133.994639;-27.751764;320;2011296.877;-0.011000871;110;asphalt
133.995591;-27.75285;318.25;2011449.712;-0.011450268;110;asphalt
133.996589;-27.753958;317.75;2011607.267;-0.003173488;110;asphalt
133.997611;-27.755033;315.75;2011763.479;-0.012803106;110;asphalt
133.999711;-27.75712;314.5;2012074.211;-0.004022761;110;asphalt
134.007099;-27.764455;312.5;2013166.771;-0.001830563;110;asphalt
134.007783;-27.765162;313.5;2013270.259;0.009663;110;asphalt
134.008451;-27.76588;311.75;2013373.67;-0.016922634;110;asphalt
134.009091;-27.766606;311.75;2013476.053;0;110;asphalt
134.009712;-27.76734;313;2013578.007;0.012260416;110;asphalt
134.010733;-27.768606;311.75;2013750.948;-0.007227921;110;asphalt
134.011703;-27.769902;312.5;2013923.793;0.004339137;110;asphalt
134.01264;-27.771261;310.75;2014100.808;-0.009886177;110;asphalt
134.013523;-27.772641;311.25;2014277.142;0.002835519;110;asphalt
134.014484;-27.774337;311;2014488.103;-0.001185057;110;asphalt
134.015387;-27.776048;309;2014698.077;-0.009524958;110;asphalt
134.016199;-27.777798;307.25;2014908.428;-0.008319433;110;asphalt
134.016571;-27.778681;307.75;2015013.212;0.004771717;110;asphalt
134.016927;-27.779571;306.25;2015118.19;-0.014288696;110;asphalt
134.017471;-27.781084;303.5;2015294.736;-0.015576753;110;asphalt
134.017962;-27.782618;300.75;2015472.016;-0.015512142;110;asphalt
134.018392;-27.784147;301;2015647.217;0.001426936;110;asphalt
134.018473;-27.784474;302;2015684.44;0.026864652;110;asphalt
134.018583;-27.784919;303.25;2015735.091;0.024678594;110;asphalt
134.018757;-27.785693;301.75;2015822.842;-0.017093909;110;asphalt
134.018891;-27.786331;301.25;2015894.999;-0.006929365;110;asphalt
134.019016;-27.786972;301.75;2015967.328;0.006912867;110;asphalt
134.019227;-27.788258;302;2016111.823;0.00173016;110;asphalt
134.0194;-27.789545;300.5;2016255.939;-0.010408266;110;asphalt
134.019525;-27.790832;298.25;2016399.574;-0.015664686;110;asphalt
134.019582;-27.79166;297;2016491.814;-0.013551607;110;asphalt
134.019624;-27.792489;296.25;2016584.087;-0.008128042;110;asphalt
134.019642;-27.793163;294.25;2016659.054;-0.026678653;110;asphalt
134.01966;-27.79417;293.5;2016771.041;-0.006697188;110;asphalt
134.019648;-27.795517;293;2016920.825;-0.003338135;110;asphalt
134.019647;-27.795668;293.5;2016937.616;0.029778346;110;asphalt
134.01963;-27.797595;296.5;2017151.895;0.014000427;110;asphalt
134.019606;-27.799192;296.25;2017329.489;-0.001407705;110;asphalt
134.019595;-27.799903;296;2017408.556;-0.003161875;110;asphalt
134.019602;-27.802203;297.75;2017664.305;0.006842639;110;asphalt
134.019656;-27.803925;302;2017855.857;0.022187263;110;asphalt
134.019737;-27.805644;302.25;2018047.167;0.001306779;110;asphalt
134.019865;-27.807432;305;2018246.382;0.013804199;110;asphalt
134.020032;-27.80922;307;2018445.875;0.010025371;110;asphalt
134.02023;-27.810996;305.75;2018644.315;-0.006299132;110;asphalt
134.020355;-27.811884;305.5;2018743.819;-0.002512475;110;asphalt
134.02049;-27.812773;308.25;2018843.559;0.027571694;110;asphalt
134.020836;-27.814897;310;2019082.176;0.007333932;110;asphalt
134.021237;-27.817004;308.25;2019319.76;-0.007365825;110;asphalt
134.0217;-27.819101;305;2019557.34;-0.013679603;110;asphalt
134.022209;-27.821174;304;2019793.219;-0.004239451;110;asphalt
134.022474;-27.822185;303.75;2019908.618;-0.002166393;110;asphalt
134.02276;-27.823193;302;2020024.178;-0.01514373;110;asphalt
134.023081;-27.82429;302;2020150.177;0;110;asphalt
134.023423;-27.825375;302.25;2020275.423;0.001996064;110;asphalt
134.028729;-27.841224;294;2022113.362;-0.004488725;110;asphalt
134.033777;-27.856264;289.25;2023857.823;-0.002722904;110;asphalt
134.034326;-27.857806;290.25;2024037.579;0.005563083;110;asphalt
134.034479;-27.858229;291.25;2024086.961;0.020250337;110;asphalt
134.035157;-27.860108;292.25;2024306.27;0.004559774;110;asphalt
134.035514;-27.861064;291;2024418.216;-0.011166115;110;asphalt
134.03573;-27.861642;291.75;2024485.904;0.011080329;110;asphalt
134.03691;-27.864703;294;2024845.495;0.006257106;110;asphalt
134.037483;-27.866165;294.5;2025017.544;0.002906154;110;asphalt
134.038162;-27.867833;294.5;2025214.661;0;110;asphalt
134.038826;-27.869428;295.5;2025403.646;0.005291424;110;asphalt
134.039495;-27.871019;295.25;2025592.384;-0.001324587;110;asphalt
134.04018;-27.872607;296.25;2025781.364;0.005291574;110;asphalt
134.041704;-27.876018;292;2026189.16;-0.010421874;110;asphalt
134.04249;-27.877716;292;2026393.164;0;110;asphalt
134.04329;-27.87941;292;2026597.281;0;110;asphalt
134.044931;-27.88277;293;2027004.224;0.002457347;110;asphalt
134.045766;-27.884444;288.75;2027207.653;-0.0208918;110;asphalt
134.046624;-27.886111;290.75;2027411.296;0.009821145;110;asphalt
134.047746;-27.888258;286.5;2027674.268;-0.016161374;110;asphalt
134.048892;-27.8904;284.75;2027937.735;-0.006642203;110;asphalt
134.050069;-27.892532;285.75;2028201.518;0.003790998;110;asphalt
134.051265;-27.894657;284.75;2028465.427;-0.003789188;110;asphalt
134.052926;-27.897511;284.25;2028822.297;-0.00140107;110;asphalt
134.05343;-27.898356;282.75;2028928.511;-0.014122336;110;asphalt
134.055054;-27.901046;284;2029267.538;0.00368703;110;asphalt
134.056723;-27.903709;288.5;2029606.036;0.013293988;110;asphalt
134.057311;-27.904646;288.25;2029725.175;-0.00209839;110;asphalt
134.057868;-27.905518;288.5;2029836.519;0.002245299;110;asphalt
134.058875;-27.907068;287.5;2030035.257;-0.005031747;110;asphalt
134.059904;-27.908616;287.75;2030234.888;0.001252312;110;asphalt
134.060939;-27.910149;287.5;2030433.383;-0.001259477;110;asphalt
134.061985;-27.911682;286.5;2030632.434;-0.005023855;110;asphalt
134.063047;-27.913209;286;2030831.731;-0.002508816;110;asphalt
134.064124;-27.914736;285.75;2031031.803;-0.00124955;110;asphalt
134.065213;-27.916245;286.25;2031230.81;0.002512475;110;asphalt
134.066319;-27.917753;288;2031430.626;0.008758064;110;asphalt
134.067579;-27.919455;285.5;2031656.774;-0.011054672;110;asphalt
134.069206;-27.921593;286.75;2031943.256;0.004363286;110;asphalt
134.070784;-27.923641;285.75;2032218.749;-0.003629854;110;asphalt
134.073986;-27.927745;284.75;2032773.018;-0.001804177;110;asphalt
134.085678;-27.942772;279.5;2034800.648;-0.002589231;110;asphalt
134.095117;-27.954894;278.25;2036436.637;-0.000764063;110;asphalt
134.095309;-27.955141;278.5;2036469.954;0.007503856;110;asphalt
134.096318;-27.956455;277;2036646.503;-0.008496206;110;asphalt
134.096951;-27.957304;278;2036759.541;0.008846575;110;asphalt
134.097568;-27.958161;278.5;2036872.472;0.00442749;110;asphalt
134.098775;-27.959884;278.25;2037097.771;-0.001109635;110;asphalt
134.099356;-27.960754;277.75;2037210.087;-0.004451748;110;asphalt
134.099927;-27.961628;277.75;2037322.291;0;110;asphalt
134.100485;-27.96251;277.25;2037434.638;-0.004450488;110;asphalt
134.101114;-27.963527;276.75;2037563.497;-0.003880222;110;asphalt
134.101731;-27.964553;275.5;2037692.677;-0.009676385;110;asphalt
134.102328;-27.965588;274.75;2037821.839;-0.005806686;110;asphalt
134.102917;-27.966629;275.75;2037951.242;0.007727803;110;asphalt
134.104057;-27.968746;273.75;2038211.909;-0.007672607;110;asphalt
134.104601;-27.969816;276;2038342.332;0.017251584;110;asphalt
134.105127;-27.97089;272.25;2038472.449;-0.028820299;110;asphalt
134.10561;-27.971897;275.75;2038594.054;0.028781563;110;asphalt
134.106077;-27.97291;275.75;2038715.673;0;110;asphalt
134.106991;-27.975002;276;2038965.009;0.001002663;110;asphalt
134.107585;-27.976479;272;2039139.295;-0.022950752;110;asphalt
134.108162;-27.977961;275;2039313.555;0.017215652;110;asphalt
134.108635;-27.979256;274.75;2039464.859;-0.00165231;110;asphalt
134.109117;-27.980644;274;2039626.292;-0.004645888;110;asphalt
134.109572;-27.982041;276;2039787.929;0.012373398;110;asphalt
134.110007;-27.983439;276;2039949.141;0;110;asphalt
134.110418;-27.984839;277.25;2040109.96;0.007772707;110;asphalt
134.110787;-27.986194;276;2040264.925;-0.008066359;110;asphalt
134.111054;-27.987252;274.25;2040385.455;-0.014519195;110;asphalt
134.111407;-27.988745;275;2040555.049;0.004422331;110;asphalt
134.111732;-27.990239;275.75;2040724.211;0.004433608;110;asphalt
134.111932;-27.99127;276.75;2040840.523;0.008597585;110;asphalt
134.112024;-27.991743;277.25;2040893.888;0.009369385;110;asphalt
134.112291;-27.99325;276;2041063.497;-0.00736989;110;asphalt
134.112401;-27.99395;276.5;2041142.08;0.006362764;110;asphalt
134.112545;-27.994865;278.5;2041244.801;0.019470208;110;asphalt
134.112765;-27.996484;279.75;2041426.116;0.006894047;110;asphalt
134.112955;-27.998111;278;2041607.99;-0.009622079;110;asphalt
134.113111;-27.999741;279.5;2041789.884;0.008246573;110;asphalt
134.113237;-28.001435;278.75;2041978.654;-0.003973089;110;asphalt
134.113324;-28.003131;280.5;2042167.434;0.009270052;110;asphalt
134.11338;-28.004784;279.25;2042351.321;-0.006797637;110;asphalt
134.113396;-28.006437;280.25;2042535.133;0.005440343;110;asphalt
134.113389;-28.007528;281.75;2042656.449;0.012364442;110;asphalt
134.113369;-28.00862;279.5;2042777.889;-0.018527554;110;asphalt
134.11329;-28.010665;281.75;2043005.415;0.009888985;110;asphalt
134.113228;-28.011689;282.25;2043119.441;0.004384958;110;asphalt
134.113156;-28.012712;281.25;2043233.413;-0.0087741;110;asphalt
134.112974;-28.014751;282.75;2043460.842;0.006595455;110;asphalt
134.112738;-28.016792;279.5;2043688.971;-0.014246373;110;asphalt
134.112601;-28.017781;281.25;2043799.762;0.015795501;110;asphalt
134.112456;-28.01877;281.75;2043910.651;0.00450901;110;asphalt
134.112128;-28.020741;283.5;2044132.168;0.00790005;110;asphalt
134.111744;-28.022709;282;2044354.223;-0.006755107;110;asphalt
134.111318;-28.024668;281.5;2044576.031;-0.002254201;110;asphalt
134.108321;-28.036948;283.75;2045972.83;0.001610825;110;asphalt
134.107737;-28.039375;283.5;2046248.72;-0.00090616;110;asphalt
134.10748;-28.040586;282.25;2046385.719;-0.009124157;110;asphalt
134.107251;-28.041803;283.25;2046522.896;0.007289809;110;asphalt
134.107064;-28.042977;282;2046654.723;-0.009482155;110;asphalt
134.106908;-28.044156;279.25;2046786.713;-0.020834951;110;asphalt
134.106764;-28.045464;282;2046932.841;0.018819126;110;asphalt
134.106659;-28.046775;282;2047078.981;0;110;asphalt
134.10662;-28.047394;282;2047147.917;0;110;asphalt
134.106591;-28.048014;282.5;2047216.917;0.007246421;110;asphalt
134.106555;-28.049254;283;2047354.844;0.003625107;110;asphalt
134.106551;-28.05053;283.5;2047496.729;0.003523974;110;asphalt
134.106582;-28.051802;282.25;2047638.201;-0.008835628;110;asphalt
134.106628;-28.052725;282.75;2047740.934;0.004867025;110;asphalt
134.106689;-28.053647;281.75;2047843.63;-0.009737445;110;asphalt
134.106767;-28.05457;282;2047946.548;0.00242912;110;asphalt
134.106864;-28.055492;282.5;2048049.511;0.00485613;110;asphalt
134.106981;-28.056421;282;2048153.447;-0.004810646;110;asphalt
134.107112;-28.057348;281.5;2048257.323;-0.004813424;110;asphalt
134.107266;-28.058275;280.75;2048361.502;-0.007199112;110;asphalt
134.107436;-28.059203;281.5;2048466.031;0.007175073;110;asphalt
134.107601;-28.060008;279.25;2048556.995;-0.024734953;110;asphalt
134.107777;-28.060812;280.5;2048648.049;0.013728193;110;asphalt
134.108175;-28.062413;280;2048830.305;-0.002743389;110;asphalt
134.108398;-28.063215;281.5;2048922.129;0.016335679;110;asphalt
134.108631;-28.064016;281;2049014.083;-0.005437469;110;asphalt
134.108878;-28.064811;281.5;2049105.745;0.005454821;110;asphalt
134.109138;-28.065606;280.5;2049197.753;-0.010868682;110;asphalt
134.109439;-28.066467;280.75;2049297.943;0.002495242;110;asphalt
134.10976;-28.067329;282.25;2049398.836;0.014867361;110;asphalt
134.110442;-28.069036;281.25;2049600.095;-0.004968704;110;asphalt
134.111202;-28.070744;281.5;2049804.13;0.001225279;110;asphalt
134.112024;-28.072424;282.75;2050007.604;0.00614331;110;asphalt
134.112428;-28.07319;284.5;2050101.55;0.018627591;110;asphalt
134.112843;-28.073952;283.75;2050195.556;-0.007978225;110;asphalt
134.113271;-28.074708;284.25;2050289.524;0.005320969;110;asphalt
134.113715;-28.075465;284;2050384.303;-0.002637733;110;asphalt
134.11464;-28.076945;284;2050572.235;0;110;asphalt
134.11512;-28.077676;284;2050666.175;0;110;asphalt
134.115618;-28.078404;284;2050760.726;0;110;asphalt
134.116536;-28.079682;284;2050928.969;0;110;asphalt
134.117491;-28.080936;283.75;2051096.961;-0.001488171;110;asphalt
134.118485;-28.082166;281.25;2051264.935;-0.014883221;110;asphalt
134.119034;-28.082815;283;2051354.983;0.01943405;110;asphalt
134.119546;-28.083403;283;2051437.432;0;110;asphalt
134.120085;-28.084002;283;2051522.476;0;110;asphalt
134.120634;-28.084594;283;2051607.528;0;110;asphalt
134.122784;-28.086874;283.25;2051937.317;0.00075806;110;asphalt
134.123825;-28.087992;282.75;2052098.2;-0.003107852;110;asphalt
134.124315;-28.088548;283.25;2052176.512;0.006384688;110;asphalt
134.1248;-28.089114;282;2052255.409;-0.015843596;110;asphalt
134.12527;-28.089679;281;2052333.336;-0.012832377;110;asphalt
134.125734;-28.090249;281.25;2052411.368;0.003203819;110;asphalt
134.126383;-28.091092;282;2052524.681;0.006618824;110;asphalt
134.127019;-28.091948;282.75;2052638.489;0.006590073;110;asphalt
134.127629;-28.092822;285.25;2052752.618;0.021905075;110;asphalt
134.128213;-28.093699;284.5;2052865.718;-0.006631314;110;asphalt
134.128639;-28.094369;285.5;2052951.138;0.01170687;110;asphalt
134.129053;-28.095044;286.75;2053036.476;0.01464751;110;asphalt
134.129847;-28.096425;288;2053208.659;0.007259739;110;asphalt
134.130572;-28.097807;288.25;2053377.988;0.001476415;110;asphalt
134.131257;-28.099229;288;2053549.791;-0.001455153;110;asphalt
134.131586;-28.099967;288;2053637.97;0;110;asphalt
134.131899;-28.100707;288;2053725.796;0;110;asphalt
134.132163;-28.101359;288;2053802.78;0;110;asphalt
134.132415;-28.102011;288.25;2053879.377;0.003263839;110;asphalt
134.132668;-28.102715;289.5;2053961.498;0.015221539;110;asphalt
134.132909;-28.103418;290.75;2054043.164;0.015306246;110;asphalt
134.133137;-28.104125;289.75;2054124.898;-0.012234847;110;asphalt
134.133353;-28.104834;292.25;2054206.532;0.030624384;110;asphalt
134.133683;-28.106034;290.5;2054343.835;-0.012745483;110;asphalt
134.13398;-28.107239;289;2054480.955;-0.01093933;110;asphalt
134.134237;-28.108448;288.75;2054617.733;-0.001827787;110;asphalt
134.134458;-28.10966;288;2054754.233;-0.005494495;110;asphalt
134.134597;-28.110567;288.25;2054856.004;0.002456494;110;asphalt
134.134718;-28.111479;287;2054958.106;-0.012242681;110;asphalt
134.134892;-28.113304;288.5;2055161.753;0.007365685;110;asphalt
134.134982;-28.11513;287.5;2055364.987;-0.004920443;110;asphalt
134.134991;-28.116954;284.75;2055567.808;-0.013558721;110;asphalt
134.134955;-28.117992;284.25;2055683.283;-0.004329967;110;asphalt
134.134896;-28.119027;283;2055798.515;-0.010847669;110;asphalt
134.134808;-28.120058;281.75;2055913.481;-0.010872746;110;asphalt
134.134697;-28.121087;280.5;2056028.417;-0.010875594;110;asphalt
134.134555;-28.122113;280.25;2056143.35;-0.002175185;110;asphalt
134.134398;-28.123139;279;2056258.47;-0.010858211;110;asphalt
134.13366;-28.127894;276;2056792.132;-0.005621536;110;asphalt
134.133189;-28.130937;276;2057133.636;0;110;asphalt
134.131959;-28.138896;272.5;2058026.817;-0.003918578;110;asphalt
134.131442;-28.14265;271;2058447.31;-0.003567245;110;asphalt
134.13115;-28.145687;268.25;2058786.22;-0.008114237;110;asphalt
